ProgramName,Degree,PrgoramName with Degree,ProgID,TotalCredits,CatalogType,CatalogYear,Description,SeriesHeading,Group_CategoryTitle,Group_CategoryNotes,GroupCredits,SubjectAbbreviation,CourseNumber,Title,Credits,PreReq,CoReq,DiverseCultures,Unnamed: 19
Reading,MS,Reading - MS,2061,31,Graduate,2024-2025,Common Core,,,,,ELE,601,Evidence-based Literacy Instruction for Emergent and Beginning Readers,3,,,,
Reading,MS,Reading - MS,2061,31,Graduate,2024-2025,Common Core,,,,,ELE,602,Literacy Assessment and Intervention for Emergent and Beginning Readers,3,,,,
Reading,MS,Reading - MS,2061,31,Graduate,2024-2025,Common Core,,,,,ELE,603,Literacy Practicum,3,,,,
Reading,MS,Reading - MS,2061,31,Graduate,2024-2025,Common Core,,,,,ELE,604,Literacy Assessment and Interventions for Older Readers,3,,,,
Reading,MS,Reading - MS,2061,31,Graduate,2024-2025,Common Core,,,,,ELE,607,Advanced Pedagogy for Literacy Instruction,3,,,,
Reading,MS,Reading - MS,2061,31,Graduate,2024-2025,Common Core,,,,,ELE,608,Literacy Research and Policies,3,,,,
Reading,MS,Reading - MS,2061,31,Graduate,2024-2025,Restricted Electives,,, ,Choose  6 Credit(s).,ELE,628,Teaching Writing in Elementary School,3,,,,
Reading,MS,Reading - MS,2061,31,Graduate,2024-2025,Restricted Electives,,, ,Choose  6 Credit(s).,ELE,630,Literacy for Culturally and Linguistically Diverse Learners,3,,,,
Reading,MS,Reading - MS,2061,31,Graduate,2024-2025,Restricted Electives,,, ,Choose  6 Credit(s).,ELE,650,Integrating Technology into the Literacy Curriculum,3,,,,
Reading,MS,Reading - MS,2061,31,Graduate,2024-2025,Research/Methods Course(s),,,,,ELE,610,Scholarly Writing,3,,,,
Reading,MS,Reading - MS,2061,31,Graduate,2024-2025,Research/Methods Course(s),,,,,ELE,635,Analysis of Research in Education,3,,,,
Reading,MS,Reading - MS,2061,31,Graduate,2024-2025,Capstone Course,,,,,ELE,694,Alternate Plan Paper,1-2                                     ,,,,
Reading,MS,Reading - MS,2061,31,Graduate,2024-2025,Capstone Course,,,,,ELE,695,Creative Projects,1-2                                     ,,,,
Reading,MS,Reading - MS,2061,31,Graduate,2024-2025,Capstone Course,,,,,ELE,699,Thesis,1-4                                     ,,,,
